"","tip_percent","hour"
"188029",23.56,7
"188030",21.79,21
"188031",21.6,17
"188032",25.54,16
"188033",21.38,17
"188034",22.36,4
"188035",7.69,10
"188036",9.09,9
"188037",20.54,11
"188038",9.3,7
"188039",4.08,14
"188040",20.57,14
"188041",14.29,13
"188042",31.28,0
"188043",25.2,0
"188044",21.15,12
"188045",25.56,15
"188046",27.43,22
"188047",0,9
"188048",17.65,22
"188049",25.56,2
"188050",0,8
"188051",0,12
"188052",24,23
"188053",13.33,0
"188054",15.91,21
"188055",32,18
"188056",21.28,12
"188057",21.07,16
"188058",21.62,2
"188059",33.43,11
"188060",0,7
"188061",29.05,17
"188062",21.39,22
"188063",27.73,18
"188064",21.5,6
"188065",22.18,18
"188066",16.53,15
"188067",20.65,18
"188068",0,15
"188069",25.53,10
"188070",8.3,0
"188071",18.52,22
"188072",33.2,7
"188073",0,19
"188074",27,15
"188075",27.76,16
"188076",11.76,0
"188077",34.88,21
"188078",16.2,10
"188079",22.6,0
"188080",0,11
"188081",23.12,20
"188082",22.08,22
"188083",26.89,19
"188084",22.89,23
"188085",20,20
"188086",23.71,3
"188087",23.08,16
"188088",28,17
"188089",21.61,23
"188090",9,17
"188091",13.33,5
"188092",24.8,19
"188093",23.12,10
"188094",24,0
"188095",13.11,10
"188096",23.25,20
"188097",11.42,11
"188098",24,17
"188099",23.56,7
"188100",5,21
"188101",21.76,8
"188102",30.67,17
"188103",21.52,15
"188104",25.97,3
"188105",17.39,15
"188106",28.47,11
"188107",20.47,9
"188108",22.89,21
"188109",0,13
"188110",0,18
"188111",18.75,11
"188112",5.26,14
"188113",21.53,23
"188114",20.97,12
"188115",11.43,0
"188116",22.89,0
"188117",18.18,1
"188118",20.73,18
"188119",0,21
"188120",21.07,12
"188121",20,18
"188122",0,0
"188123",24.33,22
"188124",15.38,18
"188125",21.88,9
"188126",0,10
"188127",22.74,20
"188128",22,23
"188129",0,8
"188130",38.67,20
"188131",20.67,8
"188132",0,8
"188133",22.38,22
"188134",0,14
"188135",22.13,15
"188136",23.57,3
"188137",21.52,1
"188138",26.88,19
"188139",15.38,18
"188140",21.45,18
"188141",19.35,18
"188142",27.83,2
"188143",0,17
"188144",14.12,14
"188145",21.05,19
"188146",22.14,20
"188147",23,19
"188148",22.36,23
"188149",22.29,18
"188150",27.43,22
"188151",20.97,12
"188152",21.33,22
"188153",26.51,0
"188154",25.54,17
"188155",26.67,9
"188156",21.92,22
"188157",10,20
"188158",0,20
"188159",0,2
"188160",20.83,8
"188161",0,19
"188162",16.13,23
"188163",36.75,18
"188164",20.67,12
"188165",22.29,17
"188166",0,12
"188167",40,0
"188168",0,15
"188169",20.84,19
"188170",27.22,14
"188171",15.38,17
"188172",21.52,12
"188173",0,11
"188174",5.63,5
"188175",20.75,12
"188176",23.6,18
"188177",17.86,14
"188178",24.73,1
"188179",27.43,1
"188180",26.86,10
"188181",24.39,7
"188182",9.23,12
"188183",18.18,14
"188184",31.66,10
"188185",23.56,14
"188186",42.86,13
"188187",21.47,18
"188188",22.26,21
"188189",21.78,8
"188190",30.93,19
"188191",8.33,19
"188192",12,16
"188193",24.8,16
"188194",21.41,1
"188195",0,14
"188196",22.89,23
"188197",21.11,23
"188198",22.4,17
"188199",21.72,1
"188200",20,5
"188201",24.12,18
"188202",16.67,17
"188203",6.67,14
"188204",21,5
"188205",26.55,17
"188206",25.2,21
"188207",28.3,18
"188208",31.18,14
"188209",26.54,15
"188210",21.88,11
"188211",0,19
"188212",37.2,18
"188213",21.43,10
"188214",24.73,20
"188215",12.5,11
"188216",23.53,20
"188217",17.07,19
"188218",30.4,2
"188219",0,21
"188220",21.27,0
"188221",20.97,18
"188222",35.2,3
"188223",32.67,11
"188224",0,21
"188225",14.29,1
"188226",29.71,20
"188227",24,17
"188228",0,9
"188229",21.52,11
"188230",25.71,14
"188231",20.83,13
"188232",32.5,16
"188233",37.2,17
"188234",22.26,22
"188235",22.91,12
"188236",30,1
"188237",34.8,12
"188238",10.94,9
"188239",12.12,9
"188240",22.91,14
"188241",0,19
"188242",24.8,18
"188243",21.43,1
"188244",0,9
"188245",21.45,16
"188246",0,21
"188247",20.89,9
"188248",27.46,19
"188249",21.68,0
"188250",37.78,21
"188251",21.33,15
"188252",21.72,5
"188253",21.38,17
"188254",0,10
"188255",31.77,17
"188256",0,20
"188257",0,20
"188258",22.5,9
"188259",24.17,1
"188260",21.08,21
"188261",22.67,17
"188262",23.57,21
"188263",10.76,7
"188264",27.29,14
"188265",22.67,14
"188266",28.33,13
"188267",0,7
"188268",34,18
"188269",21.23,10
"188270",0,12
"188271",23.71,1
"188272",27.16,13
"188273",22.6,21
"188274",35.57,4
"188275",14.29,21
"188276",23.06,20
"188277",27.43,23
"188278",30.63,19
"188279",24.73,2
"188280",0,14
"188281",11.11,9
"188282",23.38,9
"188283",21.71,18
"188284",22.38,22
"188285",22.67,7
"188286",25.87,21
"188287",10,23
"188288",10.77,1
"188289",20.78,17
"188290",24,15
"188291",22.44,15
"188292",34.12,0
"188293",27.86,14
"188294",14.29,9
"188295",21.88,7
"188296",27.24,20
"188297",4.55,15
"188298",22.08,20
"188299",18.18,3
"188300",27.43,23
"188301",21.45,8
"188302",23.47,23
"188303",25,15
"188304",28.89,7
"188305",13.33,3
"188306",28,0
"188307",22.67,19
"188308",21.68,11
"188309",42,18
"188310",14.63,7
"188311",23.25,20
"188312",20.73,16
"188313",15.38,9
"188314",28.64,16
"188315",20.67,7
"188316",0,10
"188317",12.24,13
"188318",21.68,10
"188319",13.75,12
"188320",11.33,7
"188321",18.06,9
"188322",20.98,20
"188323",20.89,9
"188324",15,18
"188325",11.43,3
"188326",21,16
"188327",22.29,10
"188328",21.2,17
"188329",21.2,14
"188330",25,8
"188331",28.1,1
"188332",30.51,17
"188333",22.46,14
"188334",0,10
"188335",24.8,17
"188336",21.37,21
"188337",13.04,18
"188338",34.33,1
"188339",20.91,9
"188340",34.36,16
"188341",88.89,19
"188342",22.08,22
"188343",36,21
"188344",15.38,21
"188345",6.45,23
"188346",23.13,18
"188347",32,18
"188348",27.41,3
"188349",22.18,20
"188350",0,13
"188351",23.71,20
"188352",22.4,16
"188353",26.18,17
"188354",25,19
"188355",0,23
"188356",22.6,23
"188357",22.74,1
"188358",15.38,9
"188359",27.29,19
"188360",0,12
"188361",14.81,9
"188362",21.88,9
"188363",13.33,16
"188364",11.94,9
"188365",28.2,23
"188366",20.68,9
"188367",23.27,19
"188368",0,21
"188369",27.73,10
"188370",22.74,22
"188371",38.67,23
"188372",22.67,15
"188373",16.22,19
"188374",23.25,0
"188375",20.89,8
"188376",12.73,15
"188377",20.97,16
"188378",24.33,0
"188379",37.14,6
"188380",24,12
"188381",23.56,9
"188382",0,2
"188383",21.45,15
"188384",31.02,8
"188385",16.67,8
"188386",21.19,9
"188387",0,14
"188388",0,21
"188389",21.33,15
"188390",24.57,10
"188391",20.71,11
"188392",17.78,2
"188393",21.68,14
"188394",29,19
"188395",0,10
"188396",22.86,18
"188397",28.1,20
"188398",25.82,4
"188399",20.91,19
"188400",22.14,14
"188401",16,21
"188402",10.96,10
"188403",20,16
"188404",22.63,21
"188405",66.67,18
"188406",21.78,19
"188407",28,22
"188408",27.22,13
"188409",0,6
"188410",0,18
"188411",20.49,9
"188412",21.88,16
"188413",32.17,21
"188414",18.18,17
"188415",25.8,17
"188416",11.63,20
"188417",0,11
"188418",10,19
"188419",22.13,9
"188420",21.52,12
"188421",19.29,3
"188422",21.88,10
"188423",21.68,20
"188424",21.14,11
"188425",22.67,15
"188426",0,5
"188427",34,17
"188428",10,0
"188429",28.67,4
"188430",0,20
"188431",0,21
"188432",21.53,3
"188433",9.09,23
"188434",21.11,23
"188435",21.88,15
"188436",13.56,1
"188437",20.91,16
"188438",21.2,14
"188439",18.12,17
"188440",11.11,20
"188441",0,18
"188442",0,19
"188443",22.74,23
"188444",23.12,22
"188445",22.35,18
"188446",14.29,21
"188447",16.67,1
"188448",0,0
"188449",19.05,8
"188450",12.07,9
"188451",22.48,21
"188452",22.12,18
"188453",11.43,16
"188454",20.82,12
"188455",14.29,17
"188456",54.55,18
"188457",25,13
"188458",23,17
"188459",27.2,18
"188460",21.13,1
"188461",24.73,21
"188462",22.22,11
"188463",0,21
"188464",23.89,16
"188465",22.91,18
"188466",0,13
"188467",0,15
"188468",10.53,22
"188469",21.47,0
"188470",15.38,1
"188471",15.38,13
"188472",16.41,0
"188473",44.44,18
"188474",24,19
"188475",10.53,23
"188476",0,19
"188477",0,12
"188478",34.91,18
"188479",0,18
"188480",12.5,19
"188481",32.35,9
"188482",23.06,22
"188483",40,19
"188484",22.48,2
"188485",0,21
"188486",0,3
"188487",22.67,12
"188488",21.39,15
"188489",27.16,15
"188490",25.78,23
"188491",21.68,17
"188492",21.73,22
"188493",10,8
"188494",0,15
"188495",14,10
"188496",32.82,8
"188497",23.56,8
"188498",0,19
"188499",0,19
"188500",21.27,21
"188501",20.44,19
"188502",11.11,15
"188503",41.14,3
"188504",15,18
"188505",15.62,18
"188506",26.06,14
"188507",27.43,4
"188508",8.54,1
"188509",0,18
"188510",29,15
"188511",23.47,5
"188512",25.95,15
"188513",21.88,8
"188514",15.86,13
"188515",0,13
"188516",21.33,21
"188517",26.03,22
"188518",20.86,11
"188519",22.26,23
"188520",22.46,12
"188521",62.86,20
"188522",26.27,22
"188523",5.64,19
"188524",4.94,7
"188525",22.89,21
"188526",29.33,9
"188527",0,22
"188528",20.78,16
"188529",21.18,23
"188530",21.1,7
"188531",20.95,22
"188532",22.77,18
"188533",28.33,11
"188534",21.49,4
"188535",0,0
"188536",20.89,8
"188537",0,17
"188538",11.18,21
"188539",34.36,9
"188540",23.25,20
"188541",22.67,9
"188542",20.73,19
"188543",27.41,1
"188544",13.33,22
"188545",30.91,10
"188546",21.03,15
"188547",20.61,9
"188548",0.29,20
"188549",20.89,15
"188550",24.17,21
"188551",17.71,20
"188552",0,11
"188553",20.36,9
"188554",22.91,16
"188555",20.71,15
"188556",20,16
"188557",25.64,15
"188558",32.67,8
"188559",0,8
"188560",23.18,17
"188561",23.13,17
"188562",37.2,16
"188563",0,22
"188564",22.08,5
"188565",25.33,14
"188566",0,20
"188567",20.89,15
"188568",16.13,15
"188569",7.14,20
"188570",6.52,11
"188571",15.38,23
"188572",17.74,6
"188573",27.6,20
"188574",22.29,9
"188575",27.67,22
"188576",15.03,11
"188577",0,9
"188578",21.39,7
"188579",31.78,14
"188580",11.11,16
"188581",20.81,3
"188582",20.38,10
"188583",24.17,21
"188584",22.91,19
"188585",24.33,22
"188586",10.81,17
"188587",30,10
"188588",0,23
"188589",0,8
"188590",25.9,20
"188591",21.76,14
"188592",21.49,2
"188593",26.54,11
"188594",30.15,22
"188595",25.4,8
"188596",20.53,10
"188597",22.46,8
"188598",24.5,16
"188599",23.75,10
"188600",21.14,10
"188601",6.9,8
"188602",24,4
"188603",21.18,20
"188604",20.56,4
"188605",20.74,13
"188606",26.3,22
"188607",0,23
"188608",23.13,17
"188609",21.6,15
"188610",22.5,21
"188611",23.85,1
"188612",21.78,20
"188613",20.41,20
"188614",33.33,9
"188615",2.86,20
"188616",28.33,0
"188617",27.69,11
"188618",23.08,21
"188619",23.2,18
"188620",16.67,1
"188621",21.28,12
"188622",27.12,18
"188623",18.18,11
"188624",22.29,19
"188625",11.76,21
"188626",21.03,15
"188627",20.7,14
"188628",21.23,12
"188629",14.29,19
"188630",30.91,20
"188631",25.8,5
"188632",10,19
"188633",34.15,18
"188634",22.13,12
"188635",31.6,21
"188636",21,6
"188637",25.95,9
"188638",18.52,8
"188639",0,12
"188640",31.58,17
"188641",21.93,1
"188642",24,11
"188643",21,7
"188644",10,13
"188645",13.95,7
"188646",29,19
"188647",20.78,13
"188648",22.6,23
"188649",23.57,23
"188650",0,19
"188651",0,19
"188652",26.33,15
"188653",22.29,14
"188654",24,0
"188655",0,7
"188656",21.03,18
"188657",21.2,20
"188658",21.11,1
"188659",0,7
"188660",26.11,7
"188661",5.26,13
"188662",21.6,13
"188663",21.25,9
"188664",9.52,19
"188665",16,17
"188666",21.11,15
"188667",24.8,16
"188668",27.29,10
"188669",33.9,22
"188670",19.05,22
"188671",20,2
"188672",20.7,9
"188673",20.75,0
"188674",22.36,21
"188675",21.76,12
"188676",14.29,6
"188677",14.63,0
"188678",0,7
"188679",0,22
"188680",22.94,3
"188681",20.73,8
"188682",22.67,15
"188683",27.83,21
"188684",5.26,10
"188685",21.85,21
"188686",1,10
"188687",23.12,22
"188688",18.18,20
"188689",6.9,3
"188690",23.2,17
"188691",32.22,22
"188692",24,10
"188693",0,14
"188694",22.67,16
"188695",21.18,6
"188696",28.67,5
"188697",21.08,5
"188698",21.85,3
"188699",15.09,3
"188700",20.38,9
"188701",30.69,22
"188702",29,11
"188703",20.97,10
"188704",28.33,18
"188705",26.62,18
"188706",0,7
"188707",21.36,12
"188708",0,17
"188709",5.41,7
"188710",22.41,16
"188711",27.67,2
"188712",22.29,11
"188713",23.5,20
"188714",85.71,14
"188715",16.46,23
"188716",11.11,2
"188717",27.87,19
"188718",20.7,9
"188719",20.6,10
"188720",35.26,19
"188721",21.43,22
"188722",16.67,9
"188723",0,11
"188724",14.12,22
"188725",39.75,23
"188726",22.13,15
"188727",28,16
"188728",8,18
"188729",17.14,11
"188730",20.78,6
"188731",19.05,13
"188732",20.7,6
"188733",22,20
"188734",0,11
"188735",20.57,6
"188736",22.89,3
"188737",24,3
"188738",25.2,21
"188739",11.11,13
"188740",23.27,18
"188741",22.46,11
"188742",24.73,23
"188743",24,22
"188744",0,12
"188745",20,0
"188746",12.77,16
"188747",0,23
"188748",0,11
"188749",26.76,23
"188750",29,19
"188751",0,12
"188752",35.9,17
"188753",21.39,19
"188754",24,13
"188755",24,9
"188756",22.36,0
"188757",23.47,21
"188758",23.71,21
"188759",24.38,20
"188760",25.2,0
"188761",22.26,20
"188762",24,21
"188763",25.2,2
"188764",22.12,19
"188765",0,16
"188766",22.22,22
"188767",0,22
"188768",22.14,11
"188769",22.63,5
"188770",21.1,16
"188771",29.33,19
"188772",0,16
"188773",21.88,16
"188774",27.22,6
"188775",13.86,3
"188776",22.86,3
"188777",25,5
"188778",23.13,17
"188779",27.22,18
"188780",21.6,11
"188781",23.25,20
"188782",0,19
"188783",26.34,13
"188784",0,15
"188785",22.36,23
"188786",21.45,8
"188787",21,0
"188788",21.88,13
"188789",20.7,18
"188790",15.38,7
"188791",12.73,19
"188792",13.33,11
"188793",20.64,22
"188794",28.33,16
"188795",6.45,12
"188796",0,1
"188797",27.54,0
"188798",30,17
"188799",0,21
"188800",27.2,18
"188801",24.73,21
"188802",28.2,21
"188803",20,8
"188804",0,18
"188805",30.77,21
"188806",23.33,17
"188807",7.14,13
"188808",21.88,10
"188809",21.93,2
"188810",0,8
"188811",21.11,18
"188812",25.58,15
"188813",23.27,18
"188814",0,13
"188815",27,19
"188816",21.93,2
"188817",17.65,18
"188818",7.69,17
"188819",22.74,21
"188820",28.73,12
"188821",21.28,8
"188822",0,22
"188823",26,17
"188824",13.33,23
"188825",30,23
"188826",0,20
"188827",22.73,16
"188828",0,11
"188829",6.06,11
"188830",20,12
"188831",24.33,0
"188832",20.36,15
"188833",15.38,4
"188834",21.07,13
"188835",24,23
"188836",22.26,21
"188837",0,10
"188838",24.38,16
"188839",28.42,21
"188840",23.25,21
"188841",22.94,21
"188842",22.36,20
"188843",31.48,10
"188844",0,10
"188845",22.94,1
"188846",21.49,5
"188847",22,18
"188848",24.17,4
"188849",22.91,13
"188850",32.67,10
"188851",0,1
"188852",0,1
"188853",21.39,18
"188854",21.23,12
"188855",23.53,18
"188856",22.22,22
"188857",20.78,22
"188858",11.76,11
"188859",22.91,19
"188860",26.67,2
"188861",22.89,21
"188862",10.53,18
"188863",31.6,7
"188864",22.08,0
"188865",22.31,15
"188866",33.55,22
"188867",22.67,15
"188868",33.43,19
"188869",8,16
"188870",11.11,7
"188871",0,17
"188872",35.57,1
"188873",0,1
"188874",32.22,21
"188875",23.6,18
"188876",7.41,9
"188877",21.16,23
"188878",1.05,10
"188879",10,10
"188880",25.2,23
"188881",12.5,17
"188882",25.2,2
"188883",16,19
"188884",44.44,1
"188885",21.37,5
"188886",16.67,19
"188887",0,8
"188888",0,7
"188889",22.17,22
"188890",6.9,21
"188891",27,19
"188892",0,9
"188893",24.55,21
"188894",23.27,19
"188895",20,16
"188896",0,19
"188897",0,1
"188898",18.18,10
"188899",10,12
"188900",0,21
"188901",21.62,18
"188902",21.36,18
"188903",0,3
"188904",12.57,18
"188905",5,5
"188906",26.05,15
"188907",21.14,15
"188908",15.38,19
"188909",0,8
"188910",26.94,20
"188911",36.75,19
"188912",21.62,21
"188913",21.49,21
"188914",36.5,23
"188915",21.08,0
"188916",21.33,13
"188917",16.67,21
"188918",26.25,11
"188919",20.62,10
"188920",0,8
"188921",34,16
"188922",0,18
"188923",20.97,11
"188924",25.2,22
"188925",28.42,1
"188926",25.2,22
"188927",0,8
"188928",22.4,18
"188929",21.86,3
"188930",26.97,22
"188931",21.1,19
"188932",0,23
"188933",38.1,22
"188934",0,12
"188935",37.09,23
"188936",0,17
"188937",20,22
"188938",20.78,6
"188939",6.06,17
"188940",20.83,22
"188941",22.22,16
"188942",0,10
"188943",0,15
"188944",21.89,20
"188945",18.23,14
"188946",75,21
"188947",21.88,14
"188948",35.38,23
"188949",0,22
"188950",21.23,10
"188951",14.29,17
"188952",28.04,7
"188953",22.89,3
"188954",30.91,1
"188955",0,0
"188956",0,13
"188957",25.77,11
"188958",0,22
"188959",34.11,21
"188960",26.5,1
"188961",21.05,21
"188962",30,17
"188963",21.02,0
"188964",21.33,4
"188965",0,8
"188966",33.68,0
"188967",22.5,10
"188968",31.25,2
"188969",0,23
"188970",14.63,16
"188971",22.17,23
"188972",11.11,9
"188973",25.78,21
"188974",19.61,13
"188975",30.35,16
"188976",6.45,3
"188977",19.51,8
"188978",21.05,15
"188979",0,13
"188980",14.29,17
"188981",25.54,17
"188982",1.2,9
"188983",32.67,19
"188984",21.45,18
"188985",43.5,18
"188986",21.86,2
"188987",22,23
"188988",0,0
"188989",0,23
"188990",10.25,8
"188991",23.33,22
"188992",28.1,0
"188993",18.75,22
"188994",22.73,14
"188995",14.29,13
"188996",21.78,15
"188997",23.71,22
"188998",21.76,13
"188999",11.18,2
"189000",36,1
"189001",22.22,7
"189002",23.47,5
"189003",25.69,7
"189004",0,20
"189005",24.57,11
"189006",21.6,8
"189007",17.54,8
"189008",11.44,3
"189009",23.47,22
"189010",17,3
"189011",27.24,2
"189012",21.19,15
"189013",20,17
"189014",22,8
"189015",22.73,13
"189016",22.73,13
"189017",21.62,1
"189018",5.48,20
"189019",24.8,19
"189020",0,19
"189021",0,1
"189022",41.14,21
"189023",20,23
"189024",0,18
"189025",21,14
"189026",28,17
"189027",0,11
"189028",31.55,19
"189029",25.81,11
"189030",0,1
"189031",24.73,21
"189032",0,18
"189033",0,17
"189034",27.27,20
"189035",24.38,18
"189036",25,18
"189037",21.1,9
"189038",23.47,22
"189039",0,18
"189040",21.39,16
"189041",22.17,3
"189042",21.18,20
"189043",22.29,13
"189044",21.3,18
"189045",20.91,19
"189046",22,13
"189047",20.89,7
"189048",0,17
"189049",29.71,0
"189050",21.68,22
"189051",12.2,0
"189052",22.13,10
"189053",30.77,9
"189054",0,18
"189055",0,15
"189056",20.56,15
"189057",22.13,13
"189058",21.86,20
"189059",0,16
"189060",0,1
"189061",28.75,18
"189062",21.43,11
"189063",14.78,12
"189064",21.68,8
"189065",22.46,13
"189066",27.41,22
"189067",22.08,1
"189068",25,23
"189069",15.38,0
"189070",25,18
"189071",31.85,15
"189072",37.04,17
"189073",34.29,2
"189074",5.67,7
"189075",21.07,16
"189076",5.26,2
"189077",0,16
"189078",20.83,14
"189079",21.5,18
"189080",11.11,19
"189081",21.37,2
"189082",22.29,18
"189083",5.26,14
"189084",22,17
"189085",0,22
"189086",28.19,10
"189087",21.49,0
"189088",26.33,8
"189089",20.86,11
"189090",4.88,7
"189091",20.6,9
"189092",26.54,8
"189093",17.39,8
"189094",0,8
"189095",0,15
"189096",24,2
"189097",10,21
"189098",21.19,7
"189099",23.57,21
"189100",20.7,21
"189101",21.85,18
"189102",21.73,4
"189103",23.92,17
"189104",20,9
"189105",39.82,17
"189106",0,7
"189107",23.56,21
"189108",28.57,16
"189109",31.43,17
"189110",21.76,16
"189111",36.33,17
"189112",18.18,1
"189113",21.53,1
"189114",15,10
"189115",27.41,23
"189116",20.94,8
"189117",24,0
"189118",0,10
"189119",11.76,6
"189120",0,1
"189121",23.71,22
"189122",23.06,1
"189123",18.18,19
"189124",23.79,14
"189125",24.33,23
"189126",20,11
"189127",30.35,19
"189128",28.2,23
"189129",26.5,20
"189130",21.73,3
"189131",21.18,22
"189132",21.79,21
"189133",24.17,21
"189134",33.69,8
"189135",24.55,1
"189136",11.32,12
"189137",23.25,22
"189138",22.27,23
"189139",23.08,14
"189140",46.15,15
"189141",20.53,12
"189142",20.38,10
"189143",21.28,7
"189144",0,2
"189145",0,16
"189146",10.34,15
"189147",36,23
"189148",20.51,8
"189149",3.33,20
"189150",22,12
"189151",17.31,17
"189152",0,23
"189153",25.87,16
"189154",28.33,7
"189155",0,3
"189156",15.38,16
"189157",8.33,7
"189158",27.73,14
"189159",21.71,18
"189160",21.6,11
"189161",18.67,0
"189162",0,7
"189163",10.39,18
"189164",23.56,9
"189165",22.13,9
"189166",32.18,12
"189167",26,19
"189168",22.29,8
"189169",32.35,15
"189170",0,3
"189171",21.22,22
"189172",12.07,11
"189173",26.67,16
"189174",17.95,10
"189175",28.47,15
"189176",28.42,3
"189177",28.04,14
"189178",21.88,9
"189179",22.22,15
"189180",24,23
"189181",0,14
"189182",9.52,17
"189183",16,21
"189184",22.22,19
"189185",22.67,7
"189186",20.85,2
"189187",11.11,1
"189188",22,0
"189189",28.57,7
"189190",33.33,18
"189191",0,20
"189192",21.88,19
"189193",14.29,0
"189194",11.11,19
"189195",24.33,4
"189196",17.89,17
"189197",0,4
"189198",0,1
"189199",5.88,9
"189200",22.46,9
"189201",28.18,9
"189202",18.18,23
"189203",0,7
"189204",22.94,20
"189205",21,19
"189206",27.73,1
"189207",34,7
"189208",21.14,16
"189209",22.74,0
"189210",22.86,23
"189211",20.53,14
"189212",20,19
"189213",24.73,20
"189214",18.18,0
"189215",21.19,13
"189216",19.05,9
"189217",24.13,17
"189218",27.86,19
"189219",29.33,9
"189220",27.46,18
"189221",76.92,23
"189222",21,6
"189223",22.18,17
"189224",23.33,13
"189225",15.38,19
"189226",0,10
"189227",5.71,19
"189228",21.25,14
"189229",0,17
"189230",18.18,20
"189231",20.62,10
"189232",0,12
"189233",24.24,16
"189234",27,1
"189235",28.4,17
"189236",25,16
"189237",23.2,8
"189238",33.08,19
"189239",0,13
"189240",21.8,18
"189241",23.47,22
"189242",6.67,10
"189243",22.77,17
"189244",22.26,0
"189245",21.23,14
"189246",24.33,21
"189247",26.52,7
"189248",21.5,14
"189249",30.33,20
"189250",24.23,9
"189251",21.19,21
"189252",28.73,11
"189253",21.1,15
"189254",22.67,10
"189255",13.33,23
"189256",0,19
